way_id,highway,name,oneway,maxspeed_raw,refs
22848192,residential,Parsi Colony Road No 5,,,245660653|1287841738|245660693|245660750
22848198,residential,Scheme 5 Road no.5,,,245661114|13388798043|245661207
22848200,residential,Scheme 5 Road no.4,,,245661078|13388798054|245661181
22848210,residential,Lady Jehangir Road,yes,,2688409923|12069873583|2688409925|12069873584|245661157|7374320625|12069873586|2688409926|12069873587|2688409927|12069873588|536786692|12069873589|2688409928|12069873590|536784012|12069873591|1307553678|12069873592|7453717297|12069873593|12069873594|12069873595|536784018|7374320619|1307553684|1289850384|6262438936|245660999|245661089|8866166799
22848222,residential,Scheme 5 Road no.3,,,245661042|1287923939|7379662756|245661145
22848223,residential,Dinshaw Master Road,,,10277719243|245660777|245660945
22848227,residential,Lokmanya Tilak Vasahat Road No. 1,yes,,245660908|6490463696|13673546613|245660858|245660820
22848242,residential,Khareghat Road,,,536771057|536771058|8699820416|245660947|13659211315
22848244,residential,Scheme 5 Road no.2,,,245660997|7379662758|1287923936|245661106
22848254,residential,Jam-e-Jamshed Lane,,30,2440089989|245660738
22848256,residential,Road No 37,,,13661562620|13672357385|13661562626|13661562627|7371979020|245660320
22848266,residential,Sir Bhalchandra Road,,,245661781|12760272392|245661751|6130020061|245661728|7374242067|245661693|7374036801|245661618|245661583|245661545|13252731534|245661420|13252731548|7453717331|7371795865
22848271,residential,Jame Jamshed Road,yes,,6435703234|13658722786|6435703221|6435703228|6435703223|6435703227|6435703231
22848275,residential,R K Parekh Road,,,245661208|1289110945|1289110950|245661344|245661371
22848279,residential,Road no.10,,,245661211|1307751392|245661318|245661373
22848286,residential,Dr Ghanti Road,,,245660636|245660653|245660739|245660896
22848289,residential,Parsi Colony Road No.13,,,245660909|10277719238|536771756|536771758
22848295,residential,D.V. Pradhan Road,yes,,245660922|13670984185|13670984199|13670984194|13671002002|13671002004|245661059
22848307,residential,Jehangir Vimadalal Road,,,245660694|245660750|276769539|245660822
22848326,residential,Hormusji Adenwala Road,,,245661149|1280220822|13670987623|1289110933|1289110953|13670987629|245661350|245661487|11235667112
22848334,residential,Mancherji Joshi Road,yes,,245660896|6435703222|6435703235|6435703232|6435703236|6435703233|6435703234
22848337,residential,Firdausi Road,,,13658722664|536771057|245661089
22848347,secondary,D S Baretto Road,yes,,7374507922|6571743942
22848354,tertiary,,,,245661117|536784044|1252257086|536784045|1252257092|245661116
22848357,tertiary,Swami Gyan Jiwandas Marg,,,587976149|11919249646|245660732|245660757|1365570187
22848359,tertiary,Road No 26,,,12901659999|12901660000|7374507918
22848363,trunk,Khodadad Circle,yes,,2163592452|536726918|536726923|5576202384|6072268838
22848379,secondary,Tilak Road Extension,,,6495203633|245660369
22848414,secondary,G.D. Ambedkar Marg,yes,,10282040400|10282040401|10281938565|10282040402|10282040403|10282040404|10282040405|10282040406|10282040407|10282040408
22848433,residential,Saint Paul Marg,yes,,245660020|245659976|7389099515|245659936|7389099517|7389099516|245659924|245659904
22848434,tertiary,,,,245660007|245660045|12566268246
22848440,residential,,,,245660070|245660085|245660094
22848441,residential,,,,245660094|3799022818|245660106|245660099
22848442,residential,V R C Bhide Marg,,,245660755|13540738486|245660940
22848444,residential,Chhabildas Road,,,245661084|245661113|1288965296|1288965290|7371481520
22848453,residential,M Sanghi Marg,,,245660334|13545734851|13535811785|245660396
22848454,tertiary,Ranade Road Extension,yes,,245661134|5921457041|245661084|1645876454
22848457,residential,N.M. Kale Marg,no,,12086930048|245660651|13532358231|245660730|13532280001|6491779234|1650385414
22848466,residential,Dr D'Silva Marg,yes,,245661083|5921457040|13571609502|13565929607|1645876450
22848467,residential,Shankar Abaji Palav Marg,,,245660237|1281514369|7442452602|245660274
22848468,residential,S S Wagh Road (Morbaugh Road),,,245660184|13671736639|245660144
22848469,residential,Kakasaheb Gadgil Marg,,,5354533138|13540277209|13540268190|6493495330|245660256|11036616391|13533480573|7371570190
22848472,residential,V. S. Matkar Marg,,,1489511132|1645886286|1489511156|245660499|13542719336|1348135407|6491346884|13539897241|13543364359|536673794
22848476,residential,,,,245661075|7442381755
22848479,residential,Rajaram Keshav Vaidya Marg,yes,,245661232|5921458195|11017304561|13565741255|245661279|13565683099|13565683095|245661285|1288965321|245661278|6571717275|12277851865|1288965251
22848484,secondary,Prof V.S. Agashe Marg,no,,1645876426|245660634|6490639230|13532506428|245660691|245660731
22848485,residential,"K,W, Chitale Marg",,,245660807|2247988281|245660843|13542633629|245660857|7371570213|1490200561|13540427443|3632538488|13540427441|3632538489|245660940
22848487,residential,S L Matkar Road,yes,,10282056986|13824087762|13824087764|13824087766|10211628335
22848489,secondary,J Bhatankar Marg,yes,,245660066|2444311224|2439495335|2444311221
22848490,residential,,,,245660094|1179221113
22848492,residential,S M Jadhav Road (Road No 2),,,245660020|245660045|245660070|245660099|245660143|7453712179|11072738398|7453712177|11072738399|11068350822|7453712176|7453712173|7453712181|245660290
22848502,residential,D Vachanalaya Marg,,,245661113|5921457042|245661155
22848505,residential,,,,245660585|13546092728|13542853280|13542853290|13542853285|245660747
22848511,residential,,,,13532334025|13532334026|13532334024|13532334023|245660959|245661015|13532334022|13532334021|245661031
22848516,residential,Dr Narayan Joshi Rd,,,13154919176|245660691
22848523,residential,Madhavdas Pasta Marg,,,245660347|245660409|1287692206|13658768487|13658768489|245660530
22848529,residential,D Raul Marg,,,245660594|13529100336|245660632|13529108241|245660633|13529108268|13529108242|245660642|245660688|3632538485|245660658|13566004872|3632538484|13566004885|13566004887|13566004857|13566004864|245660651
22848536,residential,G Maharaj Marg,,,245660386|245660507|11054660367
22848538,residential,,,,245660256|10244126644|10244126642|245660355|7371570193|7371570196|12920940865|1645886286|245660522
22848539,residential,Baburao Parulekar Marg,,,6429049755|245660483|13545227491|10936628784|13432217899|245660550|13536045369|10617959649
22848546,tertiary,Mumbai Marathi Granth Sangrahalaya Marg,,,13658722650|13671601783|7453717288|13671601768|13671655126|245660349|13671655122|1309903487|245660388|13658809273|7453717291|13658809275|1287692048|13658716799|13658809280|1179261850
22848552,primary,Raobahadur S.K. Bole Marg,,,245661112|6165604813|7371481516|536673194|6165604814|6428843057|13543220371|1348028264|13543220376|245661104|11032149185|536673200
22848566,tertiary,Dadasaheb Phalke Marg,,,245660619|14014189718|14014189724|587976179|245660386|11054637652|7371810876|11054661878|245660274|13671745695|13671745693|5850450593|7389083468
22848583,primary,Tilak Road,yes,,245660832|2163592457|245660846
22848585,primary,Tilak Road,yes,,1233329692|1490187692|5921458214|1645886290|1645886293
22848625,primary,Gokhale Road,yes,,7371481514|245660921
22848653,residential,Balshet Madurkar Marg,,,13003897994|471942867
22848656,residential,Road No 16,,,245659897|1179223757|245659911
22848660,residential,Chamarbaug Wala Road,,,245659450|12991108597|14016856889|14016856898|12991108598|245659514
22848662,residential,Aimai Merwanji Street,yes,,245659478|245659471|245659457|14016770010|2216353258|245659393
22848664,residential,P Guruji Street,yes,,245659360|245659372|245659392
22848665,residential,,,,245659247|245659251|245659250|245659258
22848666,residential,Shirodkar Marg,,,245659215|245659214|1165388883
22848680,residential,J Merwanji Street,yes,,245659569|12069383307|245659537|245659487
22848688,residential,,,,2216352946|245659265|245659279
22848691,residential,K Jadhav Marg,,,245659857|245659867
22848701,residential,Dr Batliwala Marg,yes,,245659570|245659591|245659589|12127489757
22848705,residential,B Mandir Road,,,245659798|245659897
22848706,residential,Road No 16,,,245659857|1287692257|245659874|245659897
22848707,residential,Fitwala Road,,,245659863|245659895|9175044706|3632538467|245659962|471942850|245659974
22848709,residential,,,,245659725|245659799
22848715,residential,,,,245659214|245659247|245659279
22848719,residential,V L Parulekar Marg,,,245659739|245659800|245659857|245659904|245659953
22848745,residential,Shri Parmar Guruji Marg,,,245659301|10583826078|245659322
22848750,residential,R Kamal Marg,,,245658992|6431455606|4366151358|245659061|4292872581|245659087
22848752,service,,,,245659043|2216352649|245659061
22848774,residential,,,,245659537|245659570
22848778,residential,Ranjana Deshmukh Marg,,,245659251|14016856874|14016856883|14016856879|11027039675|245659360|245659457
22848795,residential,Saint Xavier Street,,,245659814|245659798|245659799|245659800|14016679771|14016679766|245659815|245659832|245659858|245659905
22848799,residential,Gokhale Society Lane,yes,,245659701|13664081021|245659695|245659679|14016729093|1287742892|14016729094|7466305127
22848803,residential,,,,245659591|245659679
22848804,residential,,,,14016729093|5848596598|245659668
22848805,tertiary,Govindji Keni Road,,,245659953|245660007
22848808,secondary,Dr Ernest Borges Marg,yes,,245659166|1165388887|1165312783|13822911975|14016900425|14016900437|245659187|10883640320|6562234812
22848876,residential,Telang Road,,,7466305109|245661836|245661858|7371796094|2446180078|245661876|11029940641|245662006|14019381146|245662129|245662154|245662218
22848880,residential,Shradhanand Road,,,245662006|245662044
22848882,residential,Mahilashram Road,yes,,245661921|13667060146|13667060152|245661961|13667060138|245661981|245662044
22848885,residential,Bhimani Street,,,7466305109|12070892823|7466305111|245661873
22848888,residential,K A Subramanyam Marg,yes,,245662437|245662325|4846915217|6430522075
22848889,residential,Matunga Station Road,,,7466305113|12070892818|7466305112|14014165779|245661824
22848898,residential,Scheme 57 Road no.32,yes,,245661537|11235667112
22848904,residential,Road No 4,,,536813245|245662241|245662281|245662391|245662417|245662343
22848908,residential,Scheme 5 Road no.9,,,536808590|7374219749
22848910,residential,R.P. Masani Marg,yes,,245661351|13671568111|13666929153|245661537
22848913,residential,Road No 33,yes,,245661642|245661643|245661657|536788284|536788287|536788290|536788292
22848914,residential,Deodhar Road,,,245661511|13386425887|7371795879|245661583|12794374567
22848918,residential,U Bhat Marg,,,245661545|245661617
22848924,residential,Road No 3,,,245662218|245662281
22848933,tertiary,Bal Govind Das Road,,,245661595|6165604823|13564463959|11042119116|7371415287|13564463957|9055082828|13564463964|12293846103|11023548648|9055082829|13546720257|13432278054|13432278050|2294332758
22848943,residential,Laxmi Narayan Lane,yes,,7371796089|536809869|1329639996|245662086|14019350257|1329640081|10939041633|9598020553|10939041632|536813277|245662199
22848945,residential,Road No 8,yes,,245662246|245662243|245662233
22848953,residential,Road No 2,,,245662154|245662241
22848958,residential,Bhagwandas Narottamdas Marg,,,3217559375|14002588368|7371919131|14002588361|1165504242
22848963,residential,Telang Cross Road no.3,,,245661877|14019327637|11155269574|11029940637|14019327631|14019327629|245662006
22848965,residential,Scheme 57 Road no.10,yes,,245661796|245661859|245661962
22848968,residential,Shradhanand Road,,,245661981|245662045
22848974,residential,Varadraj Addye Road,,,245662339|6490123958|245662350
22848978,residential,Pandit Satawlekar Marg,,,245662553|13551458628|7374015484|13551449173|10939027842|13551482379|245662536|13551253785|5271602925
22848986,tertiary,Lady Jehangir Road,yes,,245661148|12069873596|1650753935
22848991,residential,,,,245661694|13386465182|1307618482|1373812083|14019373408|1373812085|245661766|1307618492|245661781
22849000,residential,Telang Cross Road,,,245661751|12760272399|1287923927|245661858
22849013,residential,Wenden Avenue,,,7397055978|1307547990|245662342|6490870287|6490870285|7453717326|6490870286|7361627630|7361627629|6490867484|245662530|7397055943
22849015,tertiary,L J Marg,yes,,245661298|7466305107|7442452618|7442452617|7442452620|14014178667
22849023,residential,Scheme 5 Road no.6,,,245661253|13390639847|245661316
22849060,residential,Scheme 6 Road no.1,,,245662129|245662199|536813245|245662298|9598020555|10939041634|6428993601|14019350256|14019350263|4264457314
22849078,residential,,,,245661781|7371796091
22849082,residential,Scheme 5 Road no.10,,,245662087|245662102
22849084,residential,VJTI Marg,,,245661345|13671568116|245661351|245661350
22849085,tertiary,Bhandarkar Road,yes,,9985832426|13658722687
22849127,trunk,King's Circle,,,493925065|245661809|7371796096|245661837|5637109048|245661877|1281204574|245661908
22849157,secondary,Sitaladevi Temple Road,,,5271602930|12407066518|12407066517|4364457170|11038471243|12069300691|9598020550|11064343775|11037289414|245662624|245662626|245662627|245662629|6165604835
22849159,tertiary,Mia Mohd Chhotani Road,,,5271602946|13947334710|13452481607|245663000|10017610855|4352227186|4352227188|245663018|4352228590|245663044|4352228606|13546356008|4352228604|3803018839|10277719229
22849193,secondary,Sulochana Shetty Marg,yes,,10654153514|9866047005|2155937896|2377653607|2377658078|11022998716|2155937893
22849285,residential,Pitamber Lane,,,245662943|13551142563|245662957|245662967|4352228597|6165604829|245662978
22849318,tertiary,,,,13552147203|3803018843|13919439077|13919439071|7459352433|245662850|6165604834|245662851
22849347,primary,Sion Bandra Link Road,yes,,245664057|7372036698|2381992004|2381984477|245664036|2381992010|1647747148|2381992011|2381984478|245664020|245664000|2381984473|7025417992|245663969|2382029937|245663917|245663884|2370341764|2381984384|1365949435|2380933241|245663848
22849355,residential,Lt Dilip Gupte Marg,,,245662012|13447665129|7370958943|245662084|9598016737|9598020547|12069206112|12069212612|9598016738|245662250|245662324|13551194628|7370958958|13551194630|4364457169|13551194620|245662460|13546813959|13546813963|13546813961|13546813953|245662513|10956925558|472972661
